Chi2_30,F_classif_30,Mutual_Info_30,Lasso_30,Ridge_30,Elastic_Net_30,Random_Forest_30,Gradient_Boosting_30,XGBoost_30,Neural_Network_30,GENBAIT_30,Chi2_60,F_classif_60,Mutual_Info_60,Lasso_60,Ridge_60,Elastic_Net_60,Random_Forest_60,Gradient_Boosting_60,XGBoost_60,Neural_Network_60,GENBAIT_60,Chi2_90,F_classif_90,Mutual_Info_90,Lasso_90,Ridge_90,Elastic_Net_90,Random_Forest_90,Gradient_Boosting_90,XGBoost_90,Neural_Network_90,GENBAIT_90
,,,,,,,,,,,CPSF6_CBF,HNRNPAB_CBF,FUS_NBF,SNRPN_NBF,SRSF5_CBF,TMPO_NBF,NGDN_NBF,SRSF1_CBF,HSF1_CBF,TERF2IP_CBF,SP100_CBF,CPSF6_CBF,HNRNPAB_CBF,FUS_NBF,SNRPN_NBF,SRSF5_CBF,TMPO_NBF,NGDN_NBF,SRSF1_CBF,HSF1_CBF,HNRNPAB_CBF,NUP155_CBF
,,,,,,,,,,,RBM45_CBF,RNPS1_CBF,TERF2IP_CBF,SNRPD3_CBF,EWSR1_NBF,PML_NBF,SNRPB_CBF,EWSR1_NBF,LSM4_NBF,SNRPN_CBF,SP100_NBF,RBM45_CBF,RNPS1_CBF,TERF2IP_CBF,SNRPD3_CBF,EWSR1_NBF,PML_NBF,SNRPB_CBF,EWSR1_NBF,LSM4_NBF,FUS_NBF,NUP50_NBF
,,,,,,,,,,,COIL_NBF,NGDN_NBF,HNRNPAB_CBF,LSM10_CBF,SMN_CBF,SNRPN_NBF,RBM14_NBF,NGDN_NBF,RPS6_NBF,LUC7L2_CBF,SRRM4_NBF,COIL_NBF,NGDN_NBF,HNRNPAB_CBF,LSM10_CBF,SMN_CBF,SNRPN_NBF,RBM14_NBF,NGDN_NBF,RPS6_NBF,CELF1_NBF,NXT1_CBF
,,,,,,,,,,,LUC7L2_CBF,ILF3_CBF,HNRNPUL1_CBF,PHAX_NBF,SNRPD3_CBF,SMN_CBF,HNRNPA1_CBF,LSM4_CBF,NGDN_CBF,HNRNPAB_CBF,SRSF1_CBF,LUC7L2_CBF,ILF3_CBF,HNRNPUL1_CBF,PHAX_NBF,SNRPD3_CBF,SMN_CBF,HNRNPA1_CBF,LSM4_CBF,NGDN_CBF,ILF3_CBF,PARP1_CBF
,,,,,,,,,,,RPS24_NBF,RBM45_CBF,LMNA_NBF,PML_CBF,USP7_NBF,RIOK1_CBF,NUP155_NBF,NCL_NBF,TRIM22_CBF,CELF1_NBF,SRSF1_NBF,RPS24_NBF,RBM45_CBF,LMNA_NBF,PML_CBF,USP7_NBF,RIOK1_CBF,NUP155_NBF,NCL_NBF,TRIM22_CBF,TERF2IP_CBF,PHAX_NBF
,,,,,,,,,,,RNPS1_NBF,QKI_CBF,LMNB1_NBF,INO80E_CBF,TMPO_NBF,INO80E_CBF,PML_NBF,RNPS1_NBF,SNRPN_NBF,ILF3_CBF,SRSF4_CBF,RNPS1_NBF,QKI_CBF,LMNB1_NBF,INO80E_CBF,TMPO_NBF,INO80E_CBF,PML_NBF,RNPS1_NBF,SNRPN_NBF,RPS24_NBF,PML_CBF
,,,,,,,,,,,QKI_CBF,SRRM4_NBF,LUC7L2_CBF,PTBP1_CBF,SNRPB_CBF,NXT1_CBF,PML_CBF,GNL2_CBF,NUP50_NBF,HNRNPM_CBF,SRSF5_CBF,QKI_CBF,SRRM4_NBF,LUC7L2_CBF,PTBP1_CBF,SNRPB_CBF,NXT1_CBF,PML_CBF,GNL2_CBF,NUP50_NBF,NGDN_NBF,PML_NBF
,,,,,,,,,,,CELF1_NBF,SNRPB_CBF,HNRNPR_iso2_CBF,NSMF_CBF,RPS6_NBF,HNRNPK_CBF,DDX23_NBF,RNPS1_CBF,GNL2_CBF,LSM10_CBF,SRSF7_CBF,CELF1_NBF,SNRPB_CBF,HNRNPR_iso2_CBF,NSMF_CBF,RPS6_NBF,HNRNPK_CBF,DDX23_NBF,RNPS1_CBF,GNL2_CBF,CPSF6_CBF,POLR1G_CBF
,,,,,,,,,,,RNPS1_CBF,NONO_NBF,HNRNPR_iso1_CBF,RBM14_NBF,HSF1_CBF,NSMF_CBF,AFDN_NBF,USP7_NBF,EAF2_NBF,SNRPN_NBF,SS18L1_CBF,RNPS1_CBF,NONO_NBF,HNRNPR_iso1_CBF,RBM14_NBF,HSF1_CBF,NSMF_CBF,AFDN_NBF,USP7_NBF,EAF2_NBF,NUP155_NBF,PSPC1_NBF
,,,,,,,,,,,FUS_NBF,HNRNPUL1_CBF,FBL_NBF,LSM4_NBF,MFAP1_CBF,FAM118B_CBF,PTBP1_CBF,NELFB_NBF,SARNP_CBF,HNRNPK_CBF,SS18L1_NBF,FUS_NBF,HNRNPUL1_CBF,FBL_NBF,LSM4_NBF,MFAP1_CBF,FAM118B_CBF,PTBP1_CBF,NELFB_NBF,SARNP_CBF,ESRP1_CBF,PTBP1_CBF
,,,,,,,,,,,HNRNPDL_CBF,SNRPN_CBF,PSPC1_NBF,TMPO_NBF,LSM4_CBF,SNRPN_CBF,KHDRBS3_CBF,RIOK1_CBF,RNPS1_NBF,ESRP1_CBF,SUMO1_NBF,HNRNPDL_CBF,SNRPN_CBF,PSPC1_NBF,TMPO_NBF,LSM4_CBF,SNRPN_CBF,KHDRBS3_CBF,RIOK1_CBF,RNPS1_NBF,LUC7L2_CBF,QKI_CBF
,,,,,,,,,,,SNRPN_CBF,COIL_NBF,CPSF6_CBF,FAM118B_CBF,NSMF_CBF,SRSF1_NBF,HIPK2_NBF,DDX23_NBF,NGDN_NBF,SNRPB_CBF,SYNE3_NBF,SNRPN_CBF,COIL_NBF,CPSF6_CBF,FAM118B_CBF,NSMF_CBF,SRSF1_NBF,HIPK2_NBF,DDX23_NBF,NGDN_NBF,HIPK2_NBF,RBM14_NBF
,,,,,,,,,,,ILF3_CBF,CBX2_CBF,NGDN_NBF,SURF6_CBF,NGDN_NBF,USP7_NBF,EWSR1_NBF,AFDN_NBF,SS18L1_CBF,NUP155_NBF,TMPO_NBF,ILF3_CBF,CBX2_CBF,NGDN_NBF,SURF6_CBF,NGDN_NBF,USP7_NBF,EWSR1_NBF,AFDN_NBF,SS18L1_CBF,SUMO1_NBF,RBM45_CBF
,,,,,,,,,,,,,,,,,,,,,,SRRM4_NBF,DDX23_NBF,CBX2_CBF,PARN_CBF,SRSF1_NBF,RPS6_NBF,HNRNPK_CBF,HNRNPM_CBF,EIF4A3_CBF,HNRNPDL_CBF,RNPS1_CBF
,,,,,,,,,,,,,,,,,,,,,,NGDN_NBF,RPS24_NBF,SNRPD3_CBF,MFAP1_CBF,SURF6_CBF,LSM4_CBF,CDKN2AIP_CBF,SMN_CBF,RPS24_NBF,SNRPN_CBF,RNPS1_NBF
,,,,,,,,,,,,,,,,,,,,,,NGDN_CBF,PSPC1_NBF,COIL_NBF,NGDN_NBF,BMI1_CBF,ILF3_CBF,KHDRBS1_CBF,SRSF5_CBF,MFAP1_CBF,GNL2_CBF,RPS24_NBF
,,,,,,,,,,,,,,,,,,,,,,SP100_CBF,SFPQ_NBF,NOP58_CBF,KHDRBS3_CBF,SNRPN_CBF,SNRPD3_CBF,FBL_NBF,TRIM22_CBF,POLR1G_CBF,LSM4_CBF,RPS6_NBF
,,,,,,,,,,,,,,,,,,,,,,NUP155_NBF,NGDN_CBF,NUP155_NBF,EIF6_NBF,AFDN_NBF,NGDN_NBF,USP7_NBF,ILF3_CBF,RBM45_CBF,SNRPB_CBF,SARNP_CBF
,,,,,,,,,,,,,,,,,,,,,,DDX23_NBF,GEMIN7_CBF,GAR1_CBF,NELFB_NBF,KHDRBS2_CBF,AFDN_NBF,RPS24_NBF,SNRPB2_CBF,DAZAP1_CBF,PSPC1_NBF,SFPQ_NBF
,,,,,,,,,,,,,,,,,,,,,,NONO_NBF,SUMO1_NBF,SRRM4_NBF,SRSF7_CBF,NOP10_CBF,BMI1_CBF,EWSR1_CBF,MFAP1_CBF,SMARCA2_CBF,HNRNPR_iso1_CBF,SMN_CBF
,,,,,,,,,,,,,,,,,,,,,,ESRP1_CBF,SP100_CBF,SNRPB_CBF,KHDRBS2_CBF,FAM118B_CBF,HNRNPA1_CBF,SRSF1_NBF,FBL_NBF,NCL_NBF,QKI_CBF,SNRPB_CBF
,,,,,,,,,,,,,,,,,,,,,,FBL_NBF,PML_NBF,NGDN_CBF,SRSF5_CBF,PML_NBF,QKI_CBF,EIF6_NBF,RPS24_NBF,SNRPB2_NBF,SNRPN_NBF,SNRPD3_CBF
,,,,,,,,,,,,,,,,,,,,,,HIPK2_NBF,FBL_NBF,LSM4_NBF,KHDRBS1_CBF,SRSF7_CBF,PHAX_NBF,FUS_NBF,CDKN2AIP_CBF,ILF3_CBF,GAR1_CBF,SNRPD3_NBF
,,,,,,,,,,,,,,,,,,,,,,CPSF6_NBF,SNRPD3_CBF,QKI_CBF,SNRPB2_CBF,SNRPB2_CBF,MFAP1_CBF,SFPQ_NBF,INO80E_CBF,NELFB_NBF,NGDN_CBF,SNRPN_CBF
,,,,,,,,,,,,,,,,,,,,,,SFPQ_NBF,CPSF6_NBF,RPS24_NBF,SMN_CBF,CPSF6_NBF,NOP10_CBF,NSMF_CBF,DKC1_CBF,HNRNPDL_CBF,CDKN2AIP_CBF,SNRPN_NBF
,,,,,,,,,,,,,,,,,,,,,,LSM10_CBF,NUP155_NBF,CPSF6_NBF,SRSF1_NBF,TRIM22_CBF,SURF6_CBF,NXT1_CBF,NUP155_NBF,PTBP1_CBF,HNRNPUL1_CBF,SP100_CBF
,,,,,,,,,,,,,,,,,,,,,,PSPC1_NBF,ESRP1_CBF,LSM4_CBF,LSM4_CBF,PHAX_NBF,PTBP1_CBF,CELF1_NBF,UTP4_CBF,DDX23_NBF,CPSF6_NBF,SP100_NBF
,,,,,,,,,,,,,,,,,,,,,,NUP50_NBF,DROSHA_NBF,SP100_CBF,EAF2_NBF,NUP155_CBF,LSM4_NBF,LUC7L2_CBF,QKI_CBF,QKI_CBF,HNRNPR_iso2_CBF,SRRM4_NBF
,,,,,,,,,,,,,,,,,,,,,,LSM4_CBF,SNRPN_NBF,SNRPN_NBF,AFDN_NBF,ZC3H11A_CBF,NUP155_CBF,NELFB_NBF,NSMF_CBF,LSM10_CBF,LSM10_CBF,SRSF1_CBF
,,,,,,,,,,,,,,,,,,,,,,MFAP1_NBF,HIPK2_NBF,SP100_NBF,TRIM22_CBF,UTP4_CBF,SRSF7_CBF,LSM4_NBF,FAM118B_CBF,PHAX_NBF,SRRM4_NBF,SRSF1_NBF
,,,,,,,,,,,,,,,,,,,,,,NUP155_CBF,EIF4A3_CBF,ESRP1_CBF,HSF1_CBF,INO80E_CBF,POLR1E_NBF,PHAX_NBF,PHAX_NBF,SRSF7_CBF,USP7_NBF,SRSF4_CBF
,,,,,,,,,,,,,,,,,,,,,,HNRNPUL1_CBF,LSM4_CBF,LSM10_CBF,RIOK1_CBF,HNRNPK_CBF,SNRPB2_CBF,SMN_CBF,EAF2_NBF,CPSF6_CBF,SP100_CBF,SRSF5_CBF
,,,,,,,,,,,,,,,,,,,,,,LSM4_NBF,LSM10_CBF,HNRNPR_iso4_CBF,NOP10_CBF,HNRNPL_NBF,UTP4_CBF,NGDN_CBF,NGDN_CBF,KHDRBS1_CBF,NUP50_NBF,SRSF7_CBF
,,,,,,,,,,,,,,,,,,,,,,SNRPD3_CBF,GAR1_CBF,PML_NBF,ESRP1_CBF,CPSF1_NBF,HSF1_CBF,QKI_CBF,NXT1_CBF,RNPS1_CBF,SP100_NBF,SS18L1_CBF
,,,,,,,,,,,,,,,,,,,,,,SP100_NBF,MFAP1_NBF,POLR1E_NBF,USP7_NBF,HNRNPA1_CBF,NOP58_CBF,ZC3H11A_CBF,ZC3H11A_CBF,CPSF1_NBF,NXT1_CBF,SS18L1_NBF
,,,,,,,,,,,,,,,,,,,,,,SNRPN_NBF,NUP50_NBF,CPSF1_NBF,DKC1_CBF,LSM4_NBF,KHDRBS2_CBF,FAM118B_CBF,HSF1_CBF,SRSF5_CBF,LMNB1_NBF,SUMO1_NBF
,,,,,,,,,,,,,,,,,,,,,,EIF4A3_CBF,NUP155_CBF,DROSHA_NBF,BMI1_CBF,LUC7L2_CBF,TRIM22_CBF,HNRNPR_iso2_CBF,TMPO_NBF,NSMF_CBF,ZC3H11A_CBF,SURF6_CBF
,,,,,,,,,,,,,,,,,,,,,,FAM118B_CBF,NOP58_CBF,MFAP1_CBF,GNL2_CBF,SFPQ_NBF,KHDRBS1_CBF,TRIM22_CBF,GAR1_CBF,PARN_CBF,RIOK1_CBF,SYNE3_NBF
,,,,,,,,,,,,,,,,,,,,,,SNRPD3_NBF,LSM4_NBF,SUMO1_NBF,ILF3_CBF,DKC1_CBF,DKC1_CBF,HNRNPDL_CBF,NUP155_CBF,CDKN2AIP_CBF,GEMIN7_CBF,TERF2IP_CBF
,,,,,,,,,,,,,,,,,,,,,,NOP58_CBF,HNRNPR_iso4_CBF,BMI1_CBF,SNRPB2_NBF,KHDRBS1_CBF,GNL2_CBF,MFAP1_CBF,BMI1_CBF,AFDN_NBF,PML_CBF,TMPO_NBF
,,,,,,,,,,,,,,,,,,,,,,PIAS1_CBF,SP100_NBF,PHAX_NBF,NOP58_CBF,PTBP1_CBF,KHDRBS3_CBF,HSF1_CBF,PTBP1_CBF,ZC3H11A_CBF,MFAP1_CBF,TRIM22_CBF
,,,,,,,,,,,,,,,,,,,,,,PML_CBF,SNRPD3_NBF,HSF1_CBF,NUP155_CBF,POLR1E_NBF,EAF2_NBF,HNRNPR_iso1_CBF,WRAP53_NBF,HNRNPUL1_CBF,HSF1_CBF,USP7_NBF
,,,,,,,,,,,,,,,,,,,,,,DROSHA_NBF,FAM118B_CBF,HIPK2_NBF,NXT1_CBF,QKI_CBF,LUC7L2_CBF,SRRM4_NBF,DAZAP1_CBF,NUDT21_NBF,NOP58_CBF,ZC3H11A_CBF
